Ocupação;Quantitativo;Porcentagem;Data de carga
ENFERMEIRO;1907;0,0047;2023-03-01 19:04:08
ENGENHEIRO;2148;0,0053;2023-03-01 19:04:08
ENGRAXATE;7;0;2023-03-01 19:04:08
ESCRITOR E CRITICO;57;0,0001;2023-03-01 19:04:08
ESCULTOR, PINTOR, ARTISTA PLASTICO E ASSEMELHADOS;311;0,0008;2023-03-01 19:04:08
ESTATISTICO;11;0;2023-03-01 19:04:08
ESTIVADOR, CARREGADOR, EMBALADOR E ASSEMELHADOS;125;0,0003;2023-03-01 19:04:08
ESTOFADOR;49;0,0001;2023-03-01 19:04:08
ESTUDANTE,BOLSISTA, ESTAGIARIO E ASSEMELHADOS;7050;0,0176;2023-03-01 19:04:08
FARMACEUTICO;476;0,0012;2023-03-01 19:04:08
FEIRANTE, AMBULANTE E MASCATE;343;0,0009;2023-03-01 19:04:08
FERROVIARIO;93;0,0002;2023-03-01 19:04:08
FIANDEIRO, TECELAO, TINGIDOR E TRABALHADOR ASSEMELHADO;37;0,0001;2023-03-01 19:04:08
FISCAL;436;0,0011;2023-03-01 19:04:08
FISCAL DE TRANSPORTE COLETIVO;44;0,0001;2023-03-01 19:04:08
FISICO;18;0;2023-03-01 19:04:08
FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL;222;0,0006;2023-03-01 19:04:08
FONOAUDIOLOGO;25;0,0001;2023-03-01 19:04:08
FOTOGRAFO E TRABALHADOR ASSEMELHADO;561;0,0014;2023-03-01 19:04:08
FRENTISTA;446;0,0011;2023-03-01 19:04:08
FUNILEIRO;289;0,0007;2023-03-01 19:04:08
GARCOM;343;0,0009;2023-03-01 19:04:08
GARI OU LIXEIRO;93;0,0002;2023-03-01 19:04:08
GARIMPEIRO;122;0,0003;2023-03-01 19:04:08
GEOFISICO;6;0;2023-03-01 19:04:08
GEOGRAFO;88;0,0002;2023-03-01 19:04:08
GEOLOGO;32;0,0001;2023-03-01 19:04:08
GERENTE;1115;0,0028;2023-03-01 19:04:08
GOVERNANTA;25;0,0001;2023-03-01 19:04:08
GUARDADOR DE VEICULOS;10;0;2023-03-01 19:04:08
HISTORIADOR;53;0,0001;2023-03-01 19:04:08
INDUSTRIAL;1018;0,0025;2023-03-01 19:04:08
JARDINEIRO;173;0,0004;2023-03-01 19:04:08
JOALHEIROS E OURIVES;24;0,0001;2023-03-01 19:04:08
JORNALEIRO;48;0,0001;2023-03-01 19:04:08
JORNALISTA E REDATOR;704;0,0018;2023-03-01 19:04:08
LANTERNEIRO E PINTOR DE VEICULOS;189;0,0005;2023-03-01 19:04:08
LAVADOR DE VEICULOS;55;0,0001;2023-03-01 19:04:08
LAVANDEIRO, TINTUREIRO E TRABALHADOR ASSEMELHADO;25;0,0001;2023-03-01 19:04:08
LEILOEIRO, AVALIADOR E ASSEMELHADOS;13;0;2023-03-01 19:04:08
LEITURISTA;63;0,0002;2023-03-01 19:04:08
LOCUTOR E COMENTARISTA DE RADIO E TELEVISAO E RADIALISTA;1878;0,0047;2023-03-01 19:04:08
MAQUINISTA E FOGUISTA DE EMBARCACOES E ASSEMELHADOS;32;0,0001;2023-03-01 19:04:08
MARINHEIRO CIVIL, CANOEIRO, EMBARCADO E ASSEMELHADOS;113;0,0003;2023-03-01 19:04:08
MATEMATICO E ATUARIO;35;0,0001;2023-03-01 19:04:08
MECANICO DE MANUTENCAO;2589;0,0064;2023-03-01 19:04:08
MEDICO;4413;0,011;2023-03-01 19:04:08
MEMBRO DAS FORCAS ARMADAS;309;0,0008;2023-03-01 19:04:08
MEMBRO DO MINISTERIO PUBLICO;22;0,0001;2023-03-01 19:04:08
MESTRE E CONTRAMESTRE DE EMBARCACAO;22;0,0001;2023-03-01 19:04:08
METEOROLOGISTA;1;0;2023-03-01 19:04:08
MILITAR REFORMADO;1289;0,0032;2023-03-01 19:04:08
MINISTRO DO PODER JUDICIARIO E MAGISTRADO;9;0;2023-03-01 19:04:08
MODELO;10;0;2023-03-01 19:04:08
MONTADOR DE MAQUINAS;71;0,0002;2023-03-01 19:04:08
MOTOBOY;311;0,0008;2023-03-01 19:04:08
MOTORISTA DE VEICULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS;8346;0,0208;2023-03-01 19:04:08
MOTORISTA DE VEICULOS DE TRANSPORTE DE CARGA;5820;0,0145;2023-03-01 19:04:08
MUSICO;762;0,0019;2023-03-01 19:04:08
NUTRICIONISTA E TRABALHADOR ASSEMELHADO;50;0,0001;2023-03-01 19:04:08
Não informada;14938;0,0372;2023-03-01 19:04:08
OCUPANTE DE CARGO EM COMISSAO;624;0,0016;2023-03-01 19:04:08
ODONTOLOGO;1431;0,0036;2023-03-01 19:04:08
OPERADOR DE APARELHOS DE PRODUCAO INDUSTRIAL;617;0,0015;2023-03-01 19:04:08
OPERADOR DE COMPUTADOR;138;0,0003;2023-03-01 19:04:08
OPERADOR DE EQUIP DE RADIO TELEV E DE SONORIZACAO E PROJECOES CINEMAT;126;0,0003;2023-03-01 19:04:08
OPERADOR DE EQUIPAMENTO MEDICO E ODONTOLOGICO;30;0,0001;2023-03-01 19:04:08
OPERADOR DE IMPLEMENTO DE AGRICULTURA, PECUARIA E EXPLORACAO FLORESTAL;518;0,0013;2023-03-01 19:04:08
OPERADOR DE INSTALACAO DE PRODUCAO DE ENERGIA ELETRICA E NUCLEAR;61;0,0002;2023-03-01 19:04:08
OUTROS;55639;0,1385;2023-03-01 19:04:08
PADEIRO, CONFEITEIRO E TRABALHADOR ASSEMELHADO;407;0,001;2023-03-01 19:04:08
PARAMEDICO;12;0;2023-03-01 19:04:08
PECUARISTA;3528;0,0088;2023-03-01 19:04:08
PEDAGOGO;956;0,0024;2023-03-01 19:04:08
PESCADOR;1155;0,0029;2023-03-01 19:04:08
PETROLEIRO;72;0,0002;2023-03-01 19:04:08
PILOTO DE AVIACAO COMERCIAL, NAVEGADOR, MECANICO DE VOO E ASSEMELHADOS;33;0,0001;2023-03-01 19:04:08
POLICIAL CIVIL;1003;0,0025;2023-03-01 19:04:08
POLICIAL MILITAR;3066;0,0076;2023-03-01 19:04:08
PORTEIRO DE EDIFICIO, ASCENSORISTA, GARAGISTA, FAXINEIRO E ZELADOR;329;0,0008;2023-03-01 19:04:08
PRESIDENTE DA REPUBLICA, MINISTRO DE ESTADO, GOVERNADOR E PREFEITO;547;0,0014;2023-03-01 19:04:08
PRODUTOR AGROPECUARIO;3831;0,0095;2023-03-01 19:04:08
PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;22268;0,0554;2023-03-01 19:04:08
PROFESSOR DE ENSINO SUPERIOR;1668;0,0042;2023-03-01 19:04:08
PROFESSOR E INSTRUTOR DE FORMACAO PROFISSIONAL;700;0,0017;2023-03-01 19:04:08
PROGRAMADOR DE COMPUTADOR;93;0,0002;2023-03-01 19:04:08
PROTETICO;343;0,0009;2023-03-01 19:04:08
PSICOLOGO;369;0,0009;2023-03-01 19:04:08
PUBLICITARIO;394;0,001;2023-03-01 19:04:08
QUIMICO;123;0,0003;2023-03-01 19:04:08
RELACOES PUBLICAS;168;0,0004;2023-03-01 19:04:08
RELOJOEIRO E MONTADOR DE INSTRUMENTO DE PRECISAO;64;0,0002;2023-03-01 19:04:08
REPRESENTANTE COMERCIAL;1555;0,0039;2023-03-01 19:04:08
SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA;1100;0,0027;2023-03-01 19:04:08
SALVA-VIDAS;9;0;2023-03-01 19:04:08
SECRETARIO,ESTENOGRAFO,DATILOGRAFO,RECEPCIONISTA,TELEFONISTA,TAQUIGRAF;1104;0,0027;2023-03-01 19:04:08
SECURITARIO;65;0,0002;2023-03-01 19:04:08
SENADOR, DEPUTADO E VEREADOR;8975;0,0223;2023-03-01 19:04:08
SERRALHEIRO;510;0,0013;2023-03-01 19:04:08
SERVENTUARIO DE JUSTICA;511;0,0013;2023-03-01 19:04:08
SERVIDOR DA JUSTICA ELEITORAL;2;0;2023-03-01 19:04:08
SERVIDOR PUBLICO CIVIL APOSENTADO;2608;0,0065;2023-03-01 19:04:08
SERVIDOR PUBLICO ESTADUAL;9700;0,0242;2023-03-01 19:04:08
SERVIDOR PUBLICO FEDERAL;2636;0,0066;2023-03-01 19:04:08
SERVIDOR PUBLICO MUNICIPAL;26364;0,0656;2023-03-01 19:04:08
SOCIOLOGO;115;0,0003;2023-03-01 19:04:08
SUPERVISOR, INSPETOR E AGENTE DE COMPRAS E VENDAS;262;0,0007;2023-03-01 19:04:08
TABELIAO;135;0,0003;2023-03-01 19:04:08
TAPECEIRO;107;0,0003;2023-03-01 19:04:08
TAXISTA E MOTORISTA PARTICULAR;1426;0,0036;2023-03-01 19:04:08
TECNICO CONTABILIDADE, ESTATISTICA, ECONOMIA DOMESTICA E ADMINISTRACAO;1970;0,0049;2023-03-01 19:04:08
TECNICO DE BIOLOGIA;5;0;2023-03-01 19:04:08
TECNICO DE ELETRICIDADE, ELETRONICA E TELECOMUNICACOES;1248;0,0031;2023-03-01 19:04:08
TECNICO DE ENFERMAGEM E TRABALHADOR ASSEMELHADO (EXCETO ENFERMEIRO);1470;0,0037;2023-03-01 19:04:08
TECNICO DE LABORATORIO E RAIOS X;343;0,0009;2023-03-01 19:04:08
TECNICO DE MECANICA;352;0,0009;2023-03-01 19:04:08
TECNICO DE MINERACAO, METALURGIA E GEOLOGIA;80;0,0002;2023-03-01 19:04:08
TECNICO DE OBRAS CIVIS, ESTRADAS, SANEAMENTO E TRABALHADOR ASSEMELHADO;276;0,0007;2023-03-01 19:04:08
TECNICO DE QUIMICA;136;0,0003;2023-03-01 19:04:08
TECNICO EM AGRONOMIA E AGRIMENSURA;1110;0,0028;2023-03-01 19:04:08
TECNICO EM EDIFICACOES;166;0,0004;2023-03-01 19:04:08
TECNICO TEXTIL;27;0,0001;2023-03-01 19:04:08
TERAPEUTA;63;0,0002;2023-03-01 19:04:08
TORNEIRO MECANICO;251;0,0006;2023-03-01 19:04:08
TRABALHADOR DE ARTES GRAFICAS;145;0,0004;2023-03-01 19:04:08
TRABALHADOR DE CONSTRUCAO CIVIL;5127;0,0128;2023-03-01 19:04:08
TRABALHADOR DE CURTIMENTO;32;0,0001;2023-03-01 19:04:08
TRABALHADOR DE FABRICACAO DE ARTEFATOS DE MADEIRA;637;0,0016;2023-03-01 19:04:08
TRABALHADOR DE FABRICACAO DE CALCADOS E ARTEFATOS DE COURO;385;0,001;2023-03-01 19:04:08
TRABALHADOR DE FABRICACAO DE PAPEL E PAPELAO;36;0,0001;2023-03-01 19:04:08
TRABALHADOR DE FABRICACAO DE PRODUTOS DE BORRACHA E PLASTICO;21;0,0001;2023-03-01 19:04:08
TRABALHADOR DE FABRICACAO DE PRODUTOS TEXTEIS (EXCETO ROUPAS);93;0,0002;2023-03-01 19:04:08
TRABALHADOR DE FABRICACAO DE ROUPAS;272;0,0007;2023-03-01 19:04:08
TRABALHADOR DE FABRICACAO E PREPARACAO DE ALIMENTOS E BEBIDAS;211;0,0005;2023-03-01 19:04:08
TRABALHADOR DE FABRICACAO, VULCANIZACAO E REPARACAO DE PNEUMATICOS;30;0,0001;2023-03-01 19:04:08
TRABALHADOR DE HOTELARIA;74;0,0002;2023-03-01 19:04:08
TRABALHADOR DE MINAS E PEDREIRAS, SONDADOR E TRABALHADOR ASSEMELHADO;107;0,0003;2023-03-01 19:04:08
TRABALHADOR DE TRATAMENTO DE FUMO E DE FABRICACAO DE CIGARROS/CHARUTOS;12;0;2023-03-01 19:04:08
TRABALHADOR DE USINAGEM DE METAIS;87;0,0002;2023-03-01 19:04:08
TRABALHADOR DOS SERVICOS DE CONTABILIDADE, DE CAIXA E ASSEMELHADOS;131;0,0003;2023-03-01 19:04:08
TRABALHADOR EM ATIVIDADE DE PROCESSAMENTO QUIMICO;47;0,0001;2023-03-01 19:04:08
TRABALHADOR FLORESTAL;121;0,0003;2023-03-01 19:04:08
TRABALHADOR METALURGICO E SIDERURGICO;648;0,0016;2023-03-01 19:04:08
TRADUTOR, INTERPRETE E FILOLOGO;8;0;2023-03-01 19:04:08
VENDEDOR DE COMERCIO VAREJISTA E ATACADISTA;2415;0,006;2023-03-01 19:04:08
VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;2429;0,006;2023-03-01 19:04:08
VETERINARIO;551;0,0014;2023-03-01 19:04:08
VIGILANTE;2002;0,005;2023-03-01 19:04:08
ZOOTECNISTA;61;0,0002;2023-03-01 19:04:08
